id,school,color,alternate_color,alternate_names,abbreviation,conference,division,logos,location_id,location_city,location_state,location_zip,location_country,location_latitude,location_longitude,stadium_capacity,location_elevation,location_timezone,grass,dome
151,East Carolina,#4b1869,#f0907b,"ECU,East Carolina",ECU,American Athletic,,"http://a.espncdn.com/i/teamlogos/ncaa/500/151.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/151.png",3699,Greenville,NC,27858,US,35.5968486,-77.364564,50000.0,19.0564537,America/New_York,True,False
2199,Eastern Michigan,#00331b,#f0f0f0,"EMU,E Michigan",EMU,Mid-American,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2199.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2199.png",3912,Ypsilanti,MI,48197,US,42.256126,-83.647285,30200.0,241.248764,America/Detroit,False,False
57,Florida,#0021a5,#fa4616,"FLA,Florida",FLA,SEC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/57.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/57.png",3634,Gainesville,FL,32653,US,29.6499357,-82.3485788,88548.0,44.97250748,America/New_York,True,False
2226,Florida Atlantic,#00447c,#d31245,"FAU,FAU",FAU,American Athletic,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2226.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2226.png",3715,Boca Raton,FL,33499,US,26.3763763,-80.1015759,29419.0,3.613628864,America/New_York,False,False
2229,Florida International,#001538,#c5960c,"Florida Intl,FIU,FIU",FIU,Conference USA,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2229.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2229.png",2031,Miami,FL,,US,,,,,,,False
52,Florida State,#782f40,#ceb888,"FSU,Florida St",FSU,ACC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/52.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/52.png",3697,Tallahassee,FL,32306,US,30.4381692,-84.3044032,67277.0,19.55942535,America/New_York,True,False
278,Fresno State,#db0032,#002e6d,"FRES,Fresno St",FRES,Mountain West,,"http://a.espncdn.com/i/teamlogos/ncaa/500/278.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/278.png",3660,Fresno,CA,93740,US,36.8143527,-119.7580092,41031.0,102.564064,America/Los_Angeles,False,False
61,Georgia,#ba0c2f,#ffffff,"UGA,Georgia",UGA,SEC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/61.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/61.png",3917,Athens,GA,30602,US,33.9498197,-83.3733813,92746.0,186.1120758,America/New_York,True,False
290,Georgia Southern,#003775,#f0f0f0,"GASO,GA Southern",GASO,Sun Belt,East,"http://a.espncdn.com/i/teamlogos/ncaa/500/290.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/290.png",3608,Statesboro,GA,30460,US,32.4122471,-81.7849296,25000.0,61.25376892,America/New_York,False,False
2247,Georgia State,#1e539a,#ebebeb,"GAST,Georgia St",GAST,Sun Belt,East,"http://a.espncdn.com/i/teamlogos/ncaa/500/2247.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2247.png",4246,Atlanta,GA,30315,US,33.735267,-84.389949,25000.0,287,America/New_York,False,False
59,Georgia Tech,#003057,#b3a369,"GT,Georgia Tech",GT,ACC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/59.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/59.png",721,Atlanta,GA,30332,US,33.7724449,-84.3928054,55000.0,279.300415,America/New_York,False,False
62,Hawai'i,#003420,#ffffff,"HAW,Hawai’i",HAW,Mountain West,,"http://a.espncdn.com/i/teamlogos/ncaa/500/62.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/62.png",7220,Honolulu,HI,96822,,21.294294,-157.819338,9000.0,20,,True,False
248,Houston,#c92a39,#ffffff,"HOU,Houston",HOU,Big 12,,"http://a.espncdn.com/i/teamlogos/ncaa/500/248.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/248.png",4728,Houston,TX,77004,US,29.7219885,-95.3491623,40000.0,9.57440567,America/Chicago,False,False
356,Illinois,#ff5f05,#13294b,"ILL,Illinois",ILL,Big Ten,,"http://a.espncdn.com/i/teamlogos/ncaa/500/356.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/356.png",3832,Champaign,IL,61820,US,40.0993268,-88.2359569,60670.0,223.2471619,America/Chicago,False,False
84,Indiana,#990000,#edebeb,"IU,Indiana",IU,Big Ten,,"http://a.espncdn.com/i/teamlogos/ncaa/500/84.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/84.png",3830,Bloomington,IN,47408,US,39.1808959,-86.5256217,52656.0,231.6500854,America/Indiana/Indianapolis,False,False
2294,Iowa,#000000,#FFCD00,"IOWA,Iowa",IOWA,Big Ten,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2294.png",3793,Iowa City,IA,52242,US,41.6586045,-91.5510829,69250.0,220.6357727,America/Chicago,False,False
66,Iowa State,#822433,#fdca2f,"ISU,Iowa State",ISU,Big 12,,"http://a.espncdn.com/i/teamlogos/ncaa/500/66.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/66.png",3772,Ames,IA,50011,US,42.0139977,-93.6357716,61500.0,274.9135437,America/Chicago,True,False
55,Jacksonville State,#b50500,#b5b7ba,"JXST,Jax State",JXST,Conference USA,,"http://a.espncdn.com/i/teamlogos/ncaa/500/55.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/55.png",3662,Jacksonville,AL,36265,US,33.8201052,-85.76647,24000.0,198.0679016,America/Chicago,False,False
256,James Madison,#450084,#b5a068,"JMU,James Madison",JMU,Sun Belt,East,"http://a.espncdn.com/i/teamlogos/ncaa/500/256.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/256.png",3651,Harrisonburg,VA,22807,US,38.4352919,-78.8729349,24877.0,399.303009,America/New_York,False,False
2305,Kansas,#0051ba,#e8000d,"KU,Kansas",KU,Big 12,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2305.png",3833,Lawrence,KS,66045,US,38.9629418,-95.2463686,47000.0,274.855957,America/Chicago,False,False
2306,Kansas State,#3c0969,#e2e3e4,"KSU,Kansas St",KSU,Big 12,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2306.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2306.png",3636,Manhattan,KS,66502,US,39.2020096,-96.5938395,50000.0,328.0574646,America/Chicago,False,False
338,Kennesaw State,#fdbb30,#000000,"Kennesaw,KENN,Kennesaw St",KENN,Conference USA,,"http://a.espncdn.com/i/teamlogos/ncaa/500/338.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/338.png",4899,Kennesaw,GA,48187,US,34.0289318,-84.5676234,8318.0,296.9589844,,,False
2309,Kent State,#003976,#efab00,"KENT,Kent State",KENT,Mid-American,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2309.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2309.png",3696,Kent,OH,44242,US,41.1390935,-81.31346,25319.0,321.3641663,America/New_York,False,False
96,Kentucky,#0033a0,#ffffff,"UK,Kentucky",UK,SEC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/96.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/96.png",3683,Lexington,KY,40506,US,38.0220905,-84.5053408,61000.0,307.4248962,America/New_York,False,False
2335,Liberty,#071740,#a61f21,"LIB,Liberty",LIB,Conference USA,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2335.png",3992,Lynchburg,VA,24502,US,37.3544305,-79.1750239,25000.0,272.9237061,America/New_York,False,False
309,Louisiana,#ce181e,#ffffff,"UL Lafayette,UL,Louisiana",UL,Sun Belt,West,"http://a.espncdn.com/i/teamlogos/ncaa/500/309.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/309.png",3666,Lafayette,LA,70506,US,30.2158434,-92.0417371,41426.0,3.556508303,America/Chicago,False,False
2348,Louisiana Tech,#002d65,#d3313a,"LT,Louisiana Tech",LT,Conference USA,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2348.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2348.png",3776,Ruston,LA,71272,US,32.5321487,-92.6560019,28019.0,72.87982941,America/Chicago,False,False
97,Louisville,#c9001f,#000000,"LOU,Louisville",LOU,ACC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/97.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/97.png",3873,Louisville,KY,40292,US,38.2057621,-85.7588141,60000.0,138.5615997,America/Kentucky/Louisville,False,False
99,LSU,#461d7c,#fdd023,"Louisiana State,LSU,LSU",LSU,SEC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/99.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/99.png",3958,Baton Rouge,LA,70803,US,30.412035,-91.1838163,102321.0,7.640734673,America/Chicago,True,False
276,Marshall,#00ae42,#be854c,"MRSH,Marshall",MRSH,Sun Belt,East,"http://a.espncdn.com/i/teamlogos/ncaa/500/276.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/276.png",3775,Huntington,WV,25755,US,38.4247042,-82.4214412,38016.0,163.7328186,America/New_York,False,False
120,Maryland,#D5002B,#ffcd00,"MD,Maryland",MD,Big Ten,,"http://a.espncdn.com/i/teamlogos/ncaa/500/120.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/120.png",3665,College Park,MD,20742,US,38.9903332,-76.9473792,51802.0,32.68748093,America/New_York,False,False
113,Massachusetts,#971B2F,#B1B3B3,"UMass,MASS,UMass",MASS,Mid-American,,"http://a.espncdn.com/i/teamlogos/ncaa/500/113.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/113.png",3985,Hadley,MA,1003 ,US,42.3773244,-72.5360595,17000.0,46.58664703,America/New_York,False,False
235,Memphis,#004991,#8e908f,"MEM,Memphis",MEM,American Athletic,,"http://a.espncdn.com/i/teamlogos/ncaa/500/235.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/235.png",3805,Memphis,TN,38152,US,35.1209429,-89.977147,58325.0,90.62445831,America/Chicago,False,False
2390,Miami,#005030,#f47321,"Miami (FL),MIA,Miami",MIA,ACC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2390.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2390.png",3948,Miami Gardens,FL,33299,US,25.9579665,-80.2388604,64767.0,2.624486446,America/New_York,False,False
193,Miami (OH),#a4000c,#f0f0f0,"M-OH,Miami OH",M-OH,Mid-American,,"http://a.espncdn.com/i/teamlogos/ncaa/500/193.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/193.png",3996,Oxford,OH,45056,US,39.5197009,-84.7330255,24286.0,242.2643585,America/New_York,False,False
130,Michigan,#00274c,#ffcb05,"MICH,Michigan",MICH,Big Ten,,"http://a.espncdn.com/i/teamlogos/ncaa/500/130.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/130.png",3558,Ann Arbor,MI,48109,US,42.2658365,-83.7486956,107601.0,255.5500031,America/Detroit,False,False
127,Michigan State,#18453b,#ffffff,"MSU,Michigan St",MSU,Big Ten,,"http://a.espncdn.com/i/teamlogos/ncaa/500/127.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/127.png",3936,East Lansing,MI,48824,US,42.7281474,-84.4848526,75005.0,254.8794861,America/Detroit,True,False
2393,Middle Tennessee,#006db6,#ffffff,"Middle Tennessee State,MTSU,MTSU",MTSU,Conference USA,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2393.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2393.png",3725,Murfreesboro,TN,37132,US,35.8511463,-86.3681649,30788.0,191.7279816,America/Chicago,False,False
135,Minnesota,#5e0a2f,#fab41c,"MINN,Minnesota",MINN,Big Ten,,"http://a.espncdn.com/i/teamlogos/ncaa/500/135.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/135.png",3953,Minneapolis,MN,55488,US,44.976525,-93.2245462,50850.0,254.3902283,America/Chicago,False,False
344,Mississippi State,#5d1725,#c1c6c8,"MSST,Mississippi St",MSST,SEC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/344.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/344.png",3693,Starkville,MS,39762,US,33.4563403,-88.7933652,61337.0,110.2742081,America/Chicago,True,False
142,Missouri,#f1b82d,#000000,"MIZ,Missouri",MIZ,SEC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/142.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/142.png",3838,Columbia,MO,65211,US,38.9358491,-92.3332009,71168.0,212.6865692,America/Chicago,False,False
2623,Missouri State,#5F0000,#e8e8e8,"MOST,Missouri St",MOST,Conference USA,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2623.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2623.png",3878,Springfield,MO,65897,US,37.1976229,-93.2798119,17337.0,402.368103,America/Chicago,False,False
2426,Navy,#00225b,#b5a67c,"NAVY,Navy",NAVY,American Athletic,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2426.png",3852,Annapolis,MD,21402,US,38.9846985,-76.5076335,34000.0,10.74990082,America/New_York,False,False
152,NC State,#cc0000,#ffffff,"North Carolina St.,NCSU,NC State",NCSU,ACC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/152.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/152.png",3670,Raleigh,NC,27695,US,35.8008001,-78.7195655,58000.0,117.0089951,America/New_York,True,False
158,Nebraska,#d00000,#ffffff,"NEB,Nebraska",NEB,Big Ten,,"http://a.espncdn.com/i/teamlogos/ncaa/500/158.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/158.png",3834,Lincoln,NE,68588,US,40.820682,-96.705594,85458.0,354.9318848,America/Chicago,False,False
2440,Nevada,#002d62,#ffffff,"NEV,Nevada",NEV,Mountain West,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2440.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2440.png",3816,Reno,NV,89557,US,39.5469459,-119.8175435,27000.0,1406.57605,America/Los_Angeles,False,False
167,New Mexico,#BA0C2F,#a7a8aa,"UNM,New Mexico",UNM,Mountain West,,"http://a.espncdn.com/i/teamlogos/ncaa/500/167.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/167.png",3971,Albuquerque,NM,87131,US,35.0669479,-106.6283225,39224.0,1554.471924,America/Denver,False,False
166,New Mexico State,#891216,#000000,"NMSU,New Mexico St",NMSU,Conference USA,,"http://a.espncdn.com/i/teamlogos/ncaa/500/166.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/166.png",3601,Las Cruces,NM,88003,US,32.2796202,-106.7411148,28853.0,1208.201294,America/Denver,False,False
153,North Carolina,#7bafd4,#13294b,"UNC,North Carolina",UNC,ACC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/153.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/153.png",3787,Chapel Hill,NC,27515,US,35.9069294,-79.0478889,50500.0,127.7569809,America/New_York,False,False
2459,Northern Illinois,#F1122C,#cc0000,"NIU,N Illinois",NIU,Mid-American,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2459.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2459.png",3764,DeKalb,IL,60115,US,41.9339586,-88.7778357,23595.0,267.4530029,America/Chicago,False,False
